Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
27.10.2014;1608,76;1624,17;1624,17;1606,55;;-0,95%
24.10.2014;1624,17;1624,99;1629,33;1618,22;;-0,05%
23.10.2014;1624,99;1613,1;1625,39;1612,03;;0,74%
22.10.2014;1613,1;1626,33;1629,59;1613,1;;-0,81%
21.10.2014;1626,33;1617,07;1627,97;1617,07;;0,57%
20.10.2014;1617,07;1617;1626,76;1617;;0,00%
17.10.2014;1617;1603,09;1627,57;1603,09;;0,87%
16.10.2014;1603,09;1580,26;1608,21;1573,83;;1,44%
15.10.2014;1580,26;1590,3;1594,44;1569,28;;-0,63%
14.10.2014;1590,3;1601,8;1603,9;1590,3;;-0,72%
10.10.2014;1601,8;1640,36;1640,36;1601,8;;-2,35%
09.10.2014;1640,36;1643,31;1648;1638,02;;-0,18%
08.10.2014;1643,31;1655,85;1656,18;1629,13;;-0,76%
07.10.2014;1655,85;1669,03;1669,03;1655,02;;-0,79%
06.10.2014;1669,03;1654,23;1672,19;1654,22;;0,89%
03.10.2014;1654,23;1629,09;1654,23;1628,68;;1,54%
02.10.2014;1629,09;1635,43;1637,22;1626,02;;-0,39%
01.10.2014;1635,43;1665,7;1666,39;1635,43;;-1,82%
30.09.2014;1665,7;1678,48;1678,62;1665,7;;-0,76%
29.09.2014;1678,48;1678;1678,48;1671,09;;0,03%
26.09.2014;1678;1675,14;1692,03;1674,37;;0,17%
25.09.2014;1675,14;1688,37;1688,64;1671,43;;-0,78%
24.09.2014;1688,37;1696,34;1702,28;1688,37;;-0,47%
23.09.2014;1696,34;1730,8;1730,8;1696,34;;-1,99%
22.09.2014;1730,8;1739,41;1739,41;1727,53;;-0,49%
19.09.2014;1739,41;1741,58;1745,38;1735,28;;-0,12%
18.09.2014;1741,58;1735,42;1741,58;1731,41;;0,35%
17.09.2014;1735,42;1728,09;1735,42;1725,23;;0,42%
16.09.2014;1728,09;1732,93;1736,75;1728,09;;-0,28%
15.09.2014;1732,93;1734,98;1735,06;1728,68;;-0,12%
12.09.2014;1734,98;1733,52;1739,35;1732,46;;0,08%
11.09.2014;1733,52;1744,09;1744,09;1733,52;;-0,61%
10.09.2014;1744,09;1741,59;1744,98;1738,34;;0,14%
09.09.2014;1741,59;1749,84;1752,68;1738,76;;-0,47%
08.09.2014;1749,84;1761,69;1762;1745,65;;-0,67%
05.09.2014;1761,69;1769,38;1769,52;1757,23;;-0,43%
04.09.2014;1769,38;1780,25;1787,38;1765,12;;-0,61%
03.09.2014;1780,25;1777,53;1780,25;1773,42;;0,15%
02.09.2014;1777,53;1776,76;1780,57;1774,24;;0,04%
01.09.2014;1776,76;1771,18;1780,86;1769,94;;0,32%
29.08.2014;1771,18;1763,51;1771,54;1763,19;;0,43%
28.08.2014;1763,51;1764,1;1765,64;1758,34;;-0,03%
27.08.2014;1764,1;1754,19;1764,1;1753,19;;0,56%
26.08.2014;1754,19;1749,93;1754,19;1741,32;;0,24%
25.08.2014;1749,93;1747,13;1750,67;1744,29;;0,16%
22.08.2014;1747,13;1755,26;1755,4;1743,33;;-0,46%
21.08.2014;1755,26;1750,67;1755,26;1746,42;;0,26%
20.08.2014;1750,67;1731,95;1750,67;1730,82;;1,08%
19.08.2014;1731,95;1722,54;1736,65;1722,54;;0,55%
15.08.2014;1722,54;1723,15;1727,54;1718,78;;-0,04%
14.08.2014;1723,15;1726,32;1732,8;1714,52;;-0,18%
13.08.2014;1726,32;1720,34;1726,32;1711,37;;0,35%
12.08.2014;1720,34;1740,83;1742,67;1720,34;;-1,18%
11.08.2014;1740,83;1719,88;1740,83;1719,88;;1,22%
08.08.2014;1719,88;1720,24;1720,24;1708,33;;-0,02%
06.08.2014;1720,24;1724,24;1725,39;1716,92;;-0,23%
05.08.2014;1724,24;1712,97;1724,24;1710,61;;0,66%
04.08.2014;1712,97;1693,06;1712,97;1692,37;;1,18%
01.08.2014;1693,06;1694,59;1699,82;1684,66;;-0,09%
31.07.2014;1694,59;1710,59;1710,66;1694,59;;-0,94%
30.07.2014;1710,59;1706,94;1713,12;1706,08;;0,21%
29.07.2014;1706,94;1714,94;1717,81;1704,46;;-0,47%
28.07.2014;1714,94;1700,91;1717,01;1700,91;;0,82%
25.07.2014;1700,91;1693,63;1702,18;1693,63;;0,43%
24.07.2014;1693,63;1695,55;1695,55;1686,17;;-0,11%
23.07.2014;1695,55;1697,12;1698,5;1692,81;;-0,09%
22.07.2014;1697,12;1689,25;1697,12;1689,25;;0,47%
21.07.2014;1689,25;1689,55;1694,6;1688,05;;-0,02%
18.07.2014;1689,55;1688,55;1693,23;1684,84;;0,06%
17.07.2014;1688,55;1687;1690,25;1679,72;;0,09%
16.07.2014;1687;1680,12;1694;1678,2;;0,41%
15.07.2014;1680,12;1673,99;1684,54;1672,58;;0,37%
14.07.2014;1673,99;1684,25;1685,98;1673,99;;-0,61%
11.07.2014;1684,25;1674,48;1684,25;1671,99;;0,58%
10.07.2014;1674,48;1684,34;1684,34;1673,25;;-0,59%
09.07.2014;1684,34;1695,6;1695,66;1674,1;;-0,66%
08.07.2014;1695,6;1701,44;1702,82;1687,58;;-0,34%
07.07.2014;1701,44;1704,32;1707,97;1699,84;;-0,17%
04.07.2014;1704,32;1705,49;1707,21;1700,73;;-0,07%
03.07.2014;1705,49;1703,39;1706,8;1701,73;;0,12%
02.07.2014;1703,39;1705,14;1705,49;1697,94;;-0,10%
01.07.2014;1705,14;1705,99;1705,99;1698,38;;-0,05%
27.06.2014;1705,99;1710,67;1711,3;1699,43;;-0,27%
26.06.2014;1710,67;1717,65;1718,54;1706,06;;-0,41%
25.06.2014;1717,65;1723,7;1723,7;1713,96;;-0,35%
24.06.2014;1723,7;1725,13;1727,95;1720,3;;-0,08%
20.06.2014;1725,13;1720,16;1727,28;1719,89;;0,29%
19.06.2014;1720,16;1722,24;1725,29;1719,89;;-0,12%
18.06.2014;1722,24;1719,06;1724,54;1712,54;;0,18%
17.06.2014;1719,06;1728,28;1728,68;1709,03;;-0,53%
16.06.2014;1728,28;1716,81;1729,62;1715,92;;0,67%
13.06.2014;1716,81;1714,84;1719,23;1713,99;;0,11%
12.06.2014;1714,84;1720,6;1722,66;1712,35;;-0,33%
11.06.2014;1720,6;1714,03;1720,6;1704,42;;0,38%
10.06.2014;1714,03;1683,87;1714,03;1682,52;;1,79%
09.06.2014;1683,87;1676,84;1685,19;1674,4;;0,42%
06.06.2014;1676,84;1682,81;1687,97;1676,84;;-0,35%
05.06.2014;1682,81;1675,34;1682,81;1673,89;;0,45%
04.06.2014;1675,34;1678,97;1678,97;1669,66;;-0,22%
03.06.2014;1678,97;1659,05;1679,86;1659,05;;1,20%
30.05.2014;1659,05;1662,86;1663,96;1654,58;;-0,23%
29.05.2014;1662,86;1661,55;1662,86;1657,56;;0,08%
28.05.2014;1661,55;1663,46;1665,77;1658,7;;-0,11%
27.05.2014;1663,46;1663,96;1673,96;1659,5;;-0,03%
26.05.2014;1663,96;1666,79;1669,86;1661,19;;-0,17%
23.05.2014;1666,79;1664,57;1672,2;1663,8;;0,13%
22.05.2014;1664,57;1673,48;1673,51;1662,01;;-0,53%
21.05.2014;1673,48;1662,45;1673,48;1656,09;;0,66%
20.05.2014;1662,45;1683,19;1683,67;1659,9;;-1,23%
19.05.2014;1683,19;1685,11;1687,77;1680,35;;-0,11%
16.05.2014;1685,11;1676,77;1685,11;1672,3;;0,50%
15.05.2014;1676,77;1689,49;1689,49;1669,48;;-0,75%
14.05.2014;1689,49;1688,91;1692,21;1683,55;;0,03%
13.05.2014;1688,91;1686,47;1691,76;1682,67;;0,14%
12.05.2014;1686,47;1674,22;1686,47;1671,11;;0,73%
09.05.2014;1674,22;1674,28;1679,53;1667,12;;0,00%
08.05.2014;1674,28;1663,76;1681,53;1660;;0,63%
07.05.2014;1663,76;1651,95;1665,43;1650,73;;0,71%
06.05.2014;1651,95;1650,36;1652,65;1641,54;;0,10%
05.05.2014;1650,36;1659,54;1662,36;1645,66;;-0,55%
02.05.2014;1659,54;1672,47;1672,87;1659,54;;-0,77%
30.04.2014;1672,47;1653,62;1672,47;1647,82;;1,14%
29.04.2014;1653,62;1642,1;1653,62;1642,1;;0,70%
28.04.2014;1642,1;1641,46;1648,05;1636,04;;0,04%
25.04.2014;1641,46;1634,54;1646,37;1633,46;;0,42%
24.04.2014;1634,54;1649,67;1649,67;1634,32;;-0,92%
23.04.2014;1649,67;1654,78;1654,85;1649,13;;-0,31%
22.04.2014;1654,78;1668,85;1668,85;1646,93;;-0,84%
21.04.2014;1668,85;1677,73;1678,07;1667,38;;-0,53%
16.04.2014;1677,73;1669,24;1677,73;1661,03;;0,51%
15.04.2014;1669,24;1688,17;1689,78;1669,07;;-1,12%
14.04.2014;1688,17;1676,8;1688,17;1675,26;;0,68%
11.04.2014;1676,8;1681,42;1681,42;1668,7;;-0,27%
10.04.2014;1681,42;1668,97;1681,42;1668,39;;0,75%
09.04.2014;1668,97;1673,08;1675,99;1651,98;;-0,25%
08.04.2014;1673,08;1682,99;1684,69;1672,03;;-0,59%
07.04.2014;1682,99;1703,12;1706,63;1675,77;;-1,18%
04.04.2014;1703,12;1713,01;1716,65;1698,03;;-0,58%
03.04.2014;1713,01;1707,22;1717,92;1706,27;;0,34%
02.04.2014;1707,22;1691,88;1707,22;1689,31;;0,91%
01.04.2014;1691,88;1688,3;1692,36;1674,21;;0,21%
31.03.2014;1688,3;1673,72;1688,3;1669,93;;0,87%
28.03.2014;1673,72;1663,84;1676,99;1663,77;;0,59%
27.03.2014;1663,84;1646,01;1664,83;1645,18;;1,08%
26.03.2014;1646,01;1639,02;1646,01;1635,76;;0,43%
25.03.2014;1639,02;1607,95;1639,02;1607,95;;1,93%
21.03.2014;1607,95;1608,99;1616,26;1607,95;;-0,06%
20.03.2014;1608,99;1595,18;1608,99;1594,14;;0,87%
19.03.2014;1595,18;1592,49;1607,38;1591,18;;0,17%
18.03.2014;1592,49;1596,76;1601,01;1590,63;;-0,27%
17.03.2014;1596,76;1589,85;1597,97;1588,74;;0,43%
14.03.2014;1589,85;1597,85;1598,82;1588,87;;-0,50%
13.03.2014;1597,85;1584,93;1597,85;1584,93;;0,82%
12.03.2014;1584,93;1586,04;1588,98;1582,25;;-0,07%
11.03.2014;1586,04;1571,44;1586,04;1563,75;;0,93%
10.03.2014;1571,44;1571,84;1574,19;1567,7;;-0,03%
07.03.2014;1571,84;1588,91;1593,33;1569,56;;-1,07%
06.03.2014;1588,91;1563,41;1590,35;1560,18;;1,63%
05.03.2014;1563,41;1539,33;1565,74;1535,83;;1,56%
04.03.2014;1539,33;1504,11;1539,33;1504,11;;2,34%
03.03.2014;1504,11;1520,74;1520,75;1504,11;;-1,09%
28.02.2014;1520,74;1495,01;1520,74;1495,01;;1,72%
27.02.2014;1495,01;1488,44;1499,88;1485,33;;0,44%
26.02.2014;1488,44;1501,4;1502,25;1487,42;;-0,86%
25.02.2014;1501,4;1535,11;1539,12;1501,4;;-2,20%
24.02.2014;1535,11;1520,6;1535,11;1520,6;;0,95%
21.02.2014;1520,6;1525,21;1527,79;1513,14;;-0,30%
20.02.2014;1525,21;1546,07;1548,47;1525,21;;-1,35%
19.02.2014;1546,07;1534,93;1546,07;1534,93;;0,73%
18.02.2014;1534,93;1524,79;1537,42;1524,5;;0,67%
17.02.2014;1524,79;1527,35;1528,06;1522,69;;-0,17%
14.02.2014;1527,35;1520,23;1535,62;1518,75;;0,47%
13.02.2014;1520,23;1515,4;1525,44;1511,27;;0,32%
12.02.2014;1515,4;1497,94;1515,4;1497,3;;1,17%
11.02.2014;1497,94;1484,52;1508,19;1484,52;;0,90%
10.02.2014;1484,52;1499,57;1501,65;1483,91;;-1,00%
07.02.2014;1499,57;1487,61;1507,89;1487,61;;0,80%
06.02.2014;1487,61;1465,76;1492,97;1465,76;;1,49%
05.02.2014;1465,76;1451,76;1465,76;1451,76;;0,96%
04.02.2014;1451,76;1448,74;1456,57;1448,74;;0,21%
03.02.2014;1448,74;1460,04;1461,55;1447,92;;-0,77%
31.01.2014;1460,04;1453,56;1463,54;1452,93;;0,45%
30.01.2014;1453,56;1452,68;1463,65;1452,2;;0,06%
29.01.2014;1452,68;1461;1467,73;1452,68;;-0,57%
28.01.2014;1461;1473,27;1481,89;1461;;-0,83%
27.01.2014;1473,27;1494,77;1503,27;1473,27;;-1,44%
24.01.2014;1494,77;1516,2;1516,2;1493,25;;-1,41%
23.01.2014;1516,2;1541,94;1543,66;1516,2;;-1,67%
22.01.2014;1541,94;1533,29;1541,94;1530,12;;0,56%
21.01.2014;1533,29;1537,99;1542,34;1532,56;;-0,31%
20.01.2014;1537,99;1536,08;1543,31;1534,65;;0,12%
17.01.2014;1536,08;1535,34;1543,84;1534,77;;0,05%
16.01.2014;1535,34;1548,29;1550,34;1533,06;;-0,84%
15.01.2014;1548,29;1542,3;1553,98;1542,3;;0,39%
14.01.2014;1542,3;1539,48;1544,91;1537,12;;0,18%
13.01.2014;1539,48;1542,07;1543,24;1534,63;;-0,17%
10.01.2014;1542,07;1563,4;1563,4;1542,07;;-1,36%
09.01.2014;1563,4;1566,28;1573,85;1557,47;;-0,18%
08.01.2014;1566,28;1575,61;1579,01;1565,88;;-0,59%
07.01.2014;1575,61;1601,29;1605,79;1575,61;;-1,60%
03.01.2014;1601,29;1611,77;1612,17;1601,29;;-0,65%
02.01.2014;1611,77;1606,33;1611,77;1602,61;;0,34%
30.12.2013;1606,33;1601,5;1611,18;1599,97;;0,30%
27.12.2013;1601,5;1602,72;1606,33;1600,1;;-0,08%
26.12.2013;1602,72;1613,81;1613,81;1599,91;;-0,69%
24.12.2013;1613,81;1602,6;1619,12;1597,57;;0,70%
23.12.2013;1602,6;1630,43;1632,78;1602,6;;-1,71%
20.12.2013;1630,43;1607,44;1630,43;1607,44;;1,43%
19.12.2013;1607,44;1600,13;1607,76;1597,03;;0,46%
18.12.2013;1600,13;1616,45;1619,72;1600,13;;-1,01%
17.12.2013;1616,45;1606,98;1616,9;1602,97;;0,59%
16.12.2013;1606,98;1638,2;1638,63;1606,98;;-1,91%
13.12.2013;1638,2;1646,73;1649,52;1638,2;;-0,52%
12.12.2013;1646,73;1630,84;1652,72;1628,36;;0,97%
11.12.2013;1630,84;1624;1637,18;1622,49;;0,42%
10.12.2013;1624;1614,63;1624;1613,58;;0,58%
09.12.2013;1614,63;1599,52;1622,67;1599,26;;0,94%
06.12.2013;1599,52;1610,28;1622,14;1599,52;;-0,67%
05.12.2013;1610,28;1587,37;1615,23;1587,37;;1,44%
04.12.2013;1587,37;1626,99;1627,2;1587,37;;-2,44%
03.12.2013;1626,99;1625,93;1629,91;1616,23;;0,07%
02.12.2013;1625,93;1630,19;1632,6;1625,16;;-0,26%
29.11.2013;1630,19;1627,07;1631,84;1626,48;;0,19%
28.11.2013;1627,07;1622,53;1630,43;1621;;0,28%
27.11.2013;1622,53;1625,62;1626,75;1619,42;;-0,19%
26.11.2013;1625,62;1635,5;1636,67;1622,4;;-0,60%
25.11.2013;1635,5;1655,24;1655,39;1635,5;;-1,19%
22.11.2013;1655,24;1659,55;1661,4;1655,24;;-0,26%
21.11.2013;1659,55;1662,73;1669,34;1659,26;;-0,19%
20.11.2013;1662,73;1666,26;1671,54;1662,2;;-0,21%
19.11.2013;1666,26;1670,99;1674,67;1662,54;;-0,28%
18.11.2013;1670,99;1672,1;1677,59;1670,24;;-0,07%
15.11.2013;1672,1;1672,18;1678,63;1670,03;;0,00%
14.11.2013;1672,18;1663;1678,34;1662,55;;0,55%
13.11.2013;1663;1626,07;1663;1626,07;;2,27%
12.11.2013;1626,07;1678,18;1678,18;1626,07;;-3,11%
08.11.2013;1678,18;1713,84;1714,94;1678,18;;-2,08%
07.11.2013;1713,84;1736,78;1737,19;1713,84;;-1,32%
06.11.2013;1736,78;1734,76;1736,78;1727,43;;0,12%
05.11.2013;1734,76;1752,97;1753,04;1734,76;;-1,04%
01.11.2013;1752,97;1742,94;1757,2;1740,79;;0,58%
31.10.2013;1742,94;1758,37;1764,42;1740,13;;-0,88%
30.10.2013;1758,37;1763,01;1764,14;1752,69;;-0,26%
29.10.2013;1763,01;1763,16;1768,46;1761,22;;-0,01%
28.10.2013;1763,16;1773,84;1773,84;1763,16;;-0,60%
25.10.2013;1773,84;1775,05;1777,87;1772,01;;-0,07%
24.10.2013;1775,05;1771,25;1775,05;1768,99;;0,21%
23.10.2013;1771,25;1773,52;1773,74;1764,46;;-0,13%
22.10.2013;1773,52;1779,67;1780,79;1773,52;;-0,35%
21.10.2013;1779,67;1781;1783,47;1777,08;;-0,07%
18.10.2013;1781;1772,17;1781;1772,17;;0,50%
17.10.2013;1772,17;1770,06;1772,21;1768,15;;0,12%
16.10.2013;1770,06;1766,44;1774,53;1766,44;;0,20%
15.10.2013;1766,44;1763,11;1767,32;1761,06;;0,19%
11.10.2013;1763,11;1756,77;1764,38;1755,73;;0,36%
10.10.2013;1756,77;1751,31;1756,77;1749,26;;0,33%
09.10.2013;1751,06;1755,97;1757,55;1748,88;;-0,35%
08.10.2013;1757,29;1754,14;1759,1;1752,12;;0,21%
07.10.2013;1753,6;1751,67;1753,6;1746,77;;0,11%
04.10.2013;1751,71;1754,47;1754,78;1750,9;;-0,17%
03.10.2013;1754,75;1757,05;1758,17;1751,72;;-0,13%
02.10.2013;1756,97;1757,5;1759,08;1752,18;;-0,05%
01.10.2013;1757,92;1754,01;1763,26;1753,73;;0,32%
30.09.2013;1752,26;1768,47;1768,59;1752,26;;-0,92%
27.09.2013;1768,52;1765,76;1768,74;1760,89;;0,17%
26.09.2013;1765,51;1776,96;1777,22;1765,51;;-0,65%
25.09.2013;1777;1774,93;1777;1770,65;;0,09%
24.09.2013;1775,35;1772,32;1777,75;1770,31;;0,11%
23.09.2013;1773,48;1766,79;1773,48;1764,53;;0,34%
20.09.2013;1767,5;1766,24;1769,15;1763,4;;0,09%
19.09.2013;1765,99;1766,89;1774,66;1761,07;;0,00%
18.09.2013;1766;1767,27;1767,27;1751,72;;-0,05%
17.09.2013;1766,95;1757,57;1766,95;1752,47;;0,47%
16.09.2013;1758,74;1761,56;1770,03;1758,68;;-0,15%
13.09.2013;1761,31;1768,03;1770,1;1755,7;;-0,38%
12.09.2013;1768,04;1769,21;1770,73;1763,52;;-0,11%
11.09.2013;1770,01;1766,37;1770,01;1762,82;;0,23%
10.09.2013;1765,98;1753,18;1765,98;1748,48;;0,75%
09.09.2013;1752,76;1736,51;1753,81;1736,51;;0,93%
06.09.2013;1736,54;1747,42;1748,16;1736,54;;-0,58%
05.09.2013;1746,75;1746,58;1752,88;1746,44;;-0,01%
04.09.2013;1746,9;1737,28;1746,9;1737,03;;0,53%
03.09.2013;1737,62;1733,63;1741,71;1731,44;;0,29%
02.09.2013;1732,65;1728,59;1732,65;1722,87;;0,18%
30.08.2013;1729,62;1722,33;1730,24;1717,76;;0,45%
29.08.2013;1721,94;1734,39;1740,29;1721,94;;-0,70%
28.08.2013;1734;1713,44;1736,04;1713,44;;1,16%
27.08.2013;1714,14;1713,81;1714,14;1707,2;;0,00%
26.08.2013;1714,15;1720,29;1721,41;1714,15;;-0,38%
23.08.2013;1720,68;1721,56;1722,34;1714,86;;-0,10%
22.08.2013;1722,35;1726,39;1727,78;1718,78;;-0,06%
21.08.2013;1723,34;1725,51;1729,45;1721,04;;-0,13%
20.08.2013;1725,64;1726,44;1726,44;1712,95;;-0,12%
16.08.2013;1727,74;1730,65;1730,92;1722,73;;-0,15%
15.08.2013;1730,41;1746,41;1747,23;1730,41;;-0,96%
14.08.2013;1747,11;1736,74;1747,11;1735,19;;0,62%
13.08.2013;1736,35;1723,47;1736,35;1722,47;;0,78%
12.08.2013;1722,91;1720,85;1723,28;1717,91;;0,13%
09.08.2013;1720,67;1715,22;1725,27;1712,58;;0,25%
08.08.2013;1716,4;1720,82;1720,98;1712,88;;-0,21%
06.08.2013;1720,03;1719,08;1725,72;1709,41;;0,09%
05.08.2013;1718,45;1721,22;1723,21;1717,24;;-0,20%
02.08.2013;1721,95;1706,06;1723,29;1704,16;;0,93%
01.08.2013;1706;1677,21;1709,05;1670,14;;1,51%
31.07.2013;1680,7;1695,15;1695,3;1677,82;;-0,84%
30.07.2013;1694,9;1690,86;1695,39;1687,64;;0,32%
29.07.2013;1689,53;1693,78;1693,78;1688,94;;-0,28%
26.07.2013;1694,34;1704,49;1704,49;1690,06;;-0,41%
25.07.2013;1701,29;1703,98;1707,28;1692,97;;-0,21%
24.07.2013;1704,86;1695,37;1706,7;1687,71;;0,61%
23.07.2013;1694,59;1665,68;1694,59;1665,68;;1,70%
22.07.2013;1666,29;1684,84;1688,41;1666,29;;-1,15%
19.07.2013;1685,63;1680,89;1700,65;1678,45;;0,33%
18.07.2013;1680,11;1666,9;1680,11;1661,03;;0,79%
17.07.2013;1666,87;1659,12;1666,87;1658,12;;1,35%
16.07.2013;1644,74;1634,74;1655,71;1627,63;;0,61%
15.07.2013;1634,75;1603,46;1635,4;1602,03;;1,90%
12.07.2013;1604,24;1585,1;1604,24;1581,04;;1,25%
11.07.2013;1584,43;1551,09;1588,4;1551,09;;2,18%
10.07.2013;1550,7;1575,75;1575,78;1550,68;;-1,59%
09.07.2013;1575,68;1587,31;1588,42;1573,5;;-0,66%
08.07.2013;1586,14;1598,67;1601,69;1586,14;;-0,71%
05.07.2013;1597,41;1610,64;1611,26;1596,25;;-0,81%
04.07.2013;1610,45;1608,07;1610,45;1606,07;;0,21%
03.07.2013;1607,03;1612,12;1613,05;1597;;-0,37%
02.07.2013;1613,05;1617,41;1618,97;1604,9;;-0,17%
28.06.2013;1615,84;1579,95;1615,84;1577,19;;2,44%
27.06.2013;1577,39;1575,04;1583,83;1575,04;;0,18%
